dateRep,cases,,,,,,,,,,
6/5/2020,22,,,,,,,,,,
5/5/2020,24,,,,,,,,,,
4/5/2020,8,,,,,,,,,,
3/5/2020,28,,,,,,,,,,
2/5/2020,23,,,,,,,,,,
1/5/2020,191,,,,,,,,,,
30/04/2020,32,,,,,,,,,,
29/04/2020,31,,,,,,,,,,
28/04/2020,0,,,,,,,,,,
27/04/2020,77,,,,,,,,,,
26/04/2020,9,,,,,,,,,,
25/04/2020,18,,,,,,,,,,
24/04/2020,25,,,,,,,,,,
23/04/2020,0,,,,,,,,,,
22/04/2020,16,,,,,,,,,,
21/04/2020,17,,,,,,,,,,
20/04/2020,17,,,,,,,,,,
19/04/2020,6,,,,,,,,,,
18/04/2020,4,,,,,,,,,,
17/04/2020,4,,,,,,,,,,
16/04/2020,0,,,,,,,,,,
15/04/2020,1,,,,,,,,,,
14/04/2020,0,,,,,,,,,,
13/04/2020,1,,,,,,,,,,
12/4/2020,0,,,,,,,,,,
11/4/2020,0,,,,,,,,,,
10/4/2020,0,,,,,,,,,,
9/4/2020,0,,,,,,,,,,
8/4/2020,0,,,,,,,,,,
7/4/2020,0,,,,,,,,,,
6/4/2020,0,,,,,,,,,,
5/4/2020,0,,,,,,,,,,
4/4/2020,0,,,,,,,,,,
3/4/2020,0,,,,,,,,,,
2/4/2020,1,,,,,,,,,,
1/4/2020,1,,,,,,,,,,
31/03/2020,0,,,,,,,,,,
30/03/2020,1,,,,,,,,,,
29/03/2020,2,,,,,,,,,,
28/03/2020,1,,,,,,,,,,
27/03/2020,0,,,,,,,,,,
26/03/2020,0,,,,,,,,,,
25/03/2020,0,,,,,,,,,,
24/03/2020,0,,,,,,,,,,
23/03/2020,0,,,,,,,,,,
22/03/2020,0,,,,,,,,,,
21/03/2020,0,,,,,,,,,,
20/03/2020,0,,,,,,,,,,
19/03/2020,0,,,,,,,,,,
18/03/2020,0,,,,,,,,,,
17/03/2020,0,,,,,,,,,,
16/03/2020,4,,,,,,,,,,
15/03/2020,0,,,,,,,,,,
14/03/2020,1,,,,,,,,,,
12/3/2020,2,,,,,,,,,,
11/3/2020,2,,,,,,,,,,
9/3/2020,2,,,,,,,,,,
8/3/2020,2,,,,,,,,,,
14/12/2020,93,,,,,,,,,,
13/12/2020,72,,,,,,,,,,
12/12/2020,73,,,,,,,,,,
11/12/2020,134,,,,,,,,,,
10/12/2020,152,,,,,,,,,,
9/12/2020,0,,,,,,,,,,
8/12/2020,155,,,,,,,,,,
7/12/2020,73,,,,,,,,,,
6/12/2020,124,,,,,,,,,,
5/12/2020,58,,,,,,,,,,
4/12/2020,43,,,,,,,,,,
3/12/2020,75,,,,,,,,,,
2/12/2020,52,,,,,,,,,,
1/12/2020,51,,,,,,,,,,
30/11/2020,0,,,,,,,,,,
29/11/2020,92,,,,,,,,,,
28/11/2020,106,,,,,,,,,,
27/11/2020,0,,,,,,,,,,
26/11/2020,135,,,,,,,,,,
25/11/2020,71,,,,,,,,,,
24/11/2020,49,,,,,,,,,,
23/11/2020,0,,,,,,,,,,
22/11/2020,113,,,,,,,,,,
21/11/2020,113,,,,,,,,,,
20/11/2020,0,,,,,,,,,,
19/11/2020,0,,,,,,,,,,
18/11/2020,112,,,,,,,,,,
17/11/2020,0,,,,,,,,,,
16/11/2020,62,,,,,,,,,,
15/11/2020,14,,,,,,,,,,
14/11/2020,39,,,,,,,,,,
13/11/2020,47,,,,,,,,,,
12/11/2020,0,,,,,,,,,,
11/11/2020,0,,,,,,,,,,
10/11/2020,30,,,,,,,,,,
9/11/2020,0,,,,,,,,,,
8/11/2020,19,,,,,,,,,,
7/11/2020,24,,,,,,,,,,
6/11/2020,24,,,,,,,,,,
5/11/2020,36,,,,,,,,,,
4/11/2020,0,,,,,,,,,,
3/11/2020,28,,,,,,,,,,
2/11/2020,0,,,,,,,,,,
1/11/2020,0,,,,,,,,,,
31/10/2020,15,,,,,,,,,,
30/10/2020,0,,,,,,,,,,
29/10/2020,15,,,,,,,,,,
28/10/2020,16,,,,,,,,,,
27/10/2020,9,,,,,,,,,,
26/10/2020,18,,,,,,,,,,
25/10/2020,28,,,,,,,,,,
24/10/2020,4,,,,,,,,,,
23/10/2020,12,,,,,,,,,,
22/10/2020,17,,,,,,,,,,
21/10/2020,4,,,,,,,,,,
20/10/2020,28,,,,,,,,,,
19/10/2020,0,,,,,,,,,,
18/10/2020,11,,,,,,,,,,
17/10/2020,0,,,,,,,,,,
16/10/2020,16,,,,,,,,,,
15/10/2020,56,,,,,,,,,,
14/10/2020,0,,,,,,,,,,
13/10/2020,10,,,,,,,,,,
12/10/2020,13,,,,,,,,,,
11/10/2020,25,,,,,,,,,,
10/10/2020,13,,,,,,,,,,
9/10/2020,25,,,,,,,,,,
8/10/2020,15,,,,,,,,,,
7/10/2020,6,,,,,,,,,,
6/10/2020,5,,,,,,,,,,
5/10/2020,14,,,,,,,,,,
4/10/2020,14,,,,,,,,,,
3/10/2020,25,,,,,,,,,,
2/10/2020,13,,,,,,,,,,
1/10/2020,28,,,,,,,,,,
30/09/2020,0,,,,,,,,,,
29/09/2020,4,,,,,,,,,,
28/09/2020,6,,,,,,,,,,
27/09/2020,16,,,,,,,,,,
26/09/2020,23,,,,,,,,,,
25/09/2020,7,,,,,,,,,,
24/09/2020,4,,,,,,,,,,
23/09/2020,6,,,,,,,,,,
22/09/2020,11,,,,,,,,,,
21/09/2020,7,,,,,,,,,,
20/09/2020,15,,,,,,,,,,
19/09/2020,25,,,,,,,,,,
18/09/2020,0,,,,,,,,,,
17/09/2020,26,,,,,,,,,,
16/09/2020,5,,,,,,,,,,
15/09/2020,11,,,,,,,,,,
14/09/2020,8,,,,,,,,,,
13/09/2020,4,,,,,,,,,,
12/9/2020,3,,,,,,,,,,
11/9/2020,11,,,,,,,,,,
10/9/2020,16,,,,,,,,,,
9/9/2020,12,,,,,,,,,,
8/9/2020,28,,,,,,,,,,
7/9/2020,9,,,,,,,,,,
6/9/2020,19,,,,,,,,,,
5/9/2020,7,,,,,,,,,,
4/9/2020,5,,,,,,,,,,
3/9/2020,25,,,,,,,,,,
2/9/2020,1,,,,,,,,,,
1/9/2020,3,,,,,,,,,,
31/08/2020,16,,,,,,,,,,
30/08/2020,21,,,,,,,,,,
29/08/2020,6,,,,,,,,,,
28/08/2020,13,,,,,,,,,,
27/08/2020,4,,,,,,,,,,
26/08/2020,5,,,,,,,,,,
25/08/2020,3,,,,,,,,,,
24/08/2020,6,,,,,,,,,,
23/08/2020,11,,,,,,,,,,
22/08/2020,21,,,,,,,,,,
21/08/2020,0,,,,,,,,,,
20/08/2020,1,,,,,,,,,,
19/08/2020,26,,,,,,,,,,
18/08/2020,26,,,,,,,,,,
17/08/2020,0,,,,,,,,,,
16/08/2020,17,,,,,,,,,,
15/08/2020,0,,,,,,,,,,
14/08/2020,15,,,,,,,,,,
13/08/2020,5,,,,,,,,,,
12/8/2020,4,,,,,,,,,,
11/8/2020,6,,,,,,,,,,
10/8/2020,2,,,,,,,,,,
9/8/2020,4,,,,,,,,,,
8/8/2020,9,,,,,,,,,,
7/8/2020,6,,,,,,,,,,
6/8/2020,3,,,,,,,,,,
5/8/2020,0,,,,,,,,,,
4/8/2020,2,,,,,,,,,,
3/8/2020,6,,,,,,,,,,
2/8/2020,0,,,,,,,,,,
1/8/2020,13,,,,,,,,,,
31/07/2020,1,,,,,,,,,,
30/07/2020,1,,,,,,,,,,
29/07/2020,7,,,,,,,,,,
28/07/2020,3,,,,,,,,,,
27/07/2020,7,,,,,,,,,,
26/07/2020,0,,,,,,,,,,
25/07/2020,9,,,,,,,,,,
24/07/2020,0,,,,,,,,,,
23/07/2020,17,,,,,,,,,,
22/07/2020,2,,,,,,,,,,
21/07/2020,0,,,,,,,,,,
20/07/2020,3,,,,,,,,,,
19/07/2020,5,,,,,,,,,,
18/07/2020,27,,,,,,,,,,
17/07/2020,7,,,,,,,,,,
16/07/2020,10,,,,,,,,,,
15/07/2020,11,,,,,,,,,,
14/07/2020,1,,,,,,,,,,
13/07/2020,5,,,,,,,,,,
12/7/2020,2,,,,,,,,,,
11/7/2020,46,,,,,,,,,,
10/7/2020,0,,,,,,,,,,
9/7/2020,10,,,,,,,,,,
8/7/2020,17,,,,,,,,,,
7/7/2020,1,,,,,,,,,,
6/7/2020,27,,,,,,,,,,
5/7/2020,18,,,,,,,,,,
4/7/2020,25,,,,,,,,,,
3/7/2020,58,,,,,,,,,,
2/7/2020,21,,,,,,,,,,
1/7/2020,8,,,,,,,,,,
30/06/2020,26,,,,,,,,,,
29/06/2020,29,,,,,,,,,,
28/06/2020,79,,,,,,,,,,
27/06/2020,32,,,,,,,,,,
26/06/2020,6,,,,,,,,,,
25/06/2020,23,,,,,,,,,,
24/06/2020,17,,,,,,,,,,
23/06/2020,0,,,,,,,,,,
22/06/2020,28,,,,,,,,,,
21/06/2020,10,,,,,,,,,,
20/06/2020,17,,,,,,,,,,
19/06/2020,16,,,,,,,,,,
18/06/2020,5,,,,,,,,,,
17/06/2020,25,,,,,,,,,,
16/06/2020,51,,,,,,,,,,
15/06/2020,33,,,,,,,,,,
14/06/2020,24,,,,,,,,,,
13/06/2020,30,,,,,,,,,,
12/6/2020,55,,,,,,,,,,
11/6/2020,81,,,,,,,,,,
10/6/2020,39,,,,,,,,,,
9/6/2020,14,,,,,,,,,,
8/6/2020,10,,,,,,,,,,
7/6/2020,38,,,,,,,,,,
6/6/2020,24,,,,,,,,,,
5/6/2020,110,,,,,,,,,,
4/6/2020,0,,,,,,,,,,
3/6/2020,36,,,,,,,,,,
2/6/2020,50,,,,,,,,,,
1/6/2020,15,,,,,,,,,,
31/05/2020,24,,,,,,,,,,
30/05/2020,32,,,,,,,,,,
29/05/2020,78,,,,,,,,,,
28/05/2020,39,,,,,,,,,,
27/05/2020,18,,,,,,,,,,
26/05/2020,29,,,,,,,,,,
25/05/2020,15,,,,,,,,,,
24/05/2020,46,,,,,,,,,,
23/05/2020,22,,,,,,,,,,
22/05/2020,16,,,,,,,,,,
21/05/2020,30,,,,,,,,,,
20/05/2020,27,,,,,,,,,,
19/05/2020,14,,,,,,,,,,
18/05/2020,25,,,,,,,,,,
17/05/2020,29,,,,,,,,,,
16/05/2020,27,,,,,,,,,,
15/05/2020,21,,,,,,,,,,
14/05/2020,28,,,,,,,,,,
13/05/2020,18,,,,,,,,,,
12/5/2020,8,,,,,,,,,,
11/5/2020,12,,,,,,,,,,
10/5/2020,24,,,,,,,,,,
9/5/2020,18,,,,,,,,,,
8/5/2020,19,,,,,,,,,,
7/5/2020,19,,,,,,,,,,
6/5/2020,32,,,,,,,,,,
5/5/2020,17,,,,,,,,,,
4/5/2020,19,,,,,,,,,,
3/5/2020,36,,,,,,,,,,
2/5/2020,18,,,,,,,,,,
1/5/2020,8,,,,,,,,,,
30/04/2020,58,,,,,,,,,,
29/04/2020,16,,,,,,,,,,
28/04/2020,19,,,,,,,,,,
27/04/2020,19,,,,,,,,,,
26/04/2020,45,,,,,,,,,,
25/04/2020,16,,,,,,,,,,
24/04/2020,16,,,,,,,,,,
23/04/2020,35,,,,,,,,,,
22/04/2020,12,,,,,,,,,,
21/04/2020,22,,,,,,,,,,
20/04/2020,8,,,,,,,,,,
19/04/2020,26,,,,,,,,,,
18/04/2020,19,,,,,,,,,,
17/04/2020,23,,,,,,,,,,
16/04/2020,4,,,,,,,,,,
15/04/2020,21,,,,,,,,,,
14/04/2020,7,,,,,,,,,,
13/04/2020,11,,,,,,,,,,
12/4/2020,18,,,,,,,,,,
11/4/2020,28,,,,,,,,,,
10/4/2020,0,,,,,,,,,,
9/4/2020,3,,,,,,,,,,
8/4/2020,9,,,,,,,,,,
7/4/2020,2,,,,,,,,,,
6/4/2020,4,,,,,,,,,,
5/4/2020,2,,,,,,,,,,
4/4/2020,3,,,,,,,,,,
3/4/2020,8,,,,,,,,,,
2/4/2020,10,,,,,,,,,,
1/4/2020,0,,,,,,,,,,
31/03/2020,0,,,,,,,,,,
30/03/2020,9,,,,,,,,,,
29/03/2020,5,,,,,,,,,,
28/03/2020,0,,,,,,,,,,
27/03/2020,2,,,,,,,,,,
26/03/2020,2,,,,,,,,,,
14/12/2020,0,,,,,,,,,,
13/12/2020,121,,,,,,,,,,
12/12/2020,96,,,,,,,,,,
11/12/2020,106,,,,,,,,,,
10/12/2020,79,,,,,,,,,,
9/12/2020,40,,,,,,,,,,
8/12/2020,139,,,,,,,,,,
7/12/2020,97,,,,,,,,,,
6/12/2020,103,,,,,,,,,,
5/12/2020,123,,,,,,,,,,
4/12/2020,96,,,,,,,,,,
3/12/2020,126,,,,,,,,,,
2/12/2020,102,,,,,,,,,,
1/12/2020,121,,,,,,,,,,
30/11/2020,143,,,,,,,,,,
29/11/2020,108,,,,,,,,,,
28/11/2020,70,,,,,,,,,,
27/11/2020,70,,,,,,,,,,
26/11/2020,69,,,,,,,,,,
25/11/2020,166,,,,,,,,,,
24/11/2020,133,,,,,,,,,,
23/11/2020,80,,,,,,,,,,
22/11/2020,102,,,,,,,,,,
21/11/2020,141,,,,,,,,,,
20/11/2020,121,,,,,,,,,,
19/11/2020,140,,,,,,,,,,
18/11/2020,173,,,,,,,,,,
17/11/2020,110,,,,,,,,,,
16/11/2020,103,,,,,,,,,,
15/11/2020,117,,,,,,,,,,
14/11/2020,121,,,,,,,,,,
13/11/2020,150,,,,,,,,,,
12/11/2020,109,,,,,,,,,,
11/11/2020,141,,,,,,,,,,
10/11/2020,153,,,,,,,,,,
9/11/2020,102,,,,,,,,,,
8/11/2020,102,,,,,,,,,,
7/11/2020,146,,,,,,,,,,
6/11/2020,129,,,,,,,,,,
5/11/2020,173,,,,,,,,,,
4/11/2020,84,,,,,,,,,,
3/11/2020,106,,,,,,,,,,
2/11/2020,218,,,,,,,,,,
1/11/2020,140,,,,,,,,,,
31/10/2020,100,,,,,,,,,,
30/10/2020,76,,,,,,,,,,
29/10/2020,106,,,,,,,,,,
28/10/2020,76,,,,,,,,,,
27/10/2020,107,,,,,,,,,,
26/10/2020,80,,,,,,,,,,
25/10/2020,122,,,,,,,,,,
24/10/2020,115,,,,,,,,,,
23/10/2020,121,,,,,,,,,,
22/10/2020,111,,,,,,,,,,
21/10/2020,155,,,,,,,,,,
20/10/2020,134,,,,,,,,,,
19/10/2020,109,,,,,,,,,,
18/10/2020,142,,,,,,,,,,
17/10/2020,204,,,,,,,,,,
16/10/2020,122,,,,,,,,,,
15/10/2020,112,,,,,,,,,,
14/10/2020,111,,,,,,,,,,
13/10/2020,94,,,,,,,,,,
12/10/2020,68,,,,,,,,,,
11/10/2020,95,,,,,,,,,,
10/10/2020,100,,,,,,,,,,
9/10/2020,75,,,,,,,,,,
8/10/2020,64,,,,,,,,,,
7/10/2020,68,,,,,,,,,,
6/10/2020,47,,,,,,,,,,
5/10/2020,57,,,,,,,,,,
4/10/2020,66,,,,,,,,,,
3/10/2020,65,,,,,,,,,,
2/10/2020,44,,,,,,,,,,
1/10/2020,37,,,,,,,,,,
30/09/2020,23,,,,,,,,,,
29/09/2020,19,,,,,,,,,,
28/09/2020,27,,,,,,,,,,
27/09/2020,21,,,,,,,,,,
26/09/2020,29,,,,,,,,,,
25/09/2020,31,,,,,,,,,,
24/09/2020,42,,,,,,,,,,
23/09/2020,42,,,,,,,,,,
22/09/2020,38,,,,,,,,,,
21/09/2020,46,,,,,,,,,,
20/09/2020,32,,,,,,,,,,
19/09/2020,65,,,,,,,,,,
18/09/2020,38,,,,,,,,,,
17/09/2020,35,,,,,,,,,,
16/09/2020,106,,,,,,,,,,
15/09/2020,49,,,,,,,,,,
14/09/2020,53,,,,,,,,,,
13/09/2020,78,,,,,,,,,,
12/9/2020,27,,,,,,,,,,
11/9/2020,43,,,,,,,,,,
10/9/2020,42,,,,,,,,,,
9/9/2020,63,,,,,,,,,,
8/9/2020,23,,,,,,,,,,
7/9/2020,37,,,,,,,,,,
6/9/2020,25,,,,,,,,,,
5/9/2020,30,,,,,,,,,,
4/9/2020,19,,,,,,,,,,
3/9/2020,34,,,,,,,,,,
2/9/2020,21,,,,,,,,,,
1/9/2020,26,,,,,,,,,,
31/08/2020,21,,,,,,,,,,
30/08/2020,15,,,,,,,,,,
29/08/2020,28,,,,,,,,,,
28/08/2020,32,,,,,,,,,,
27/08/2020,37,,,,,,,,,,
26/08/2020,46,,,,,,,,,,
25/08/2020,38,,,,,,,,,,
24/08/2020,57,,,,,,,,,,
23/08/2020,35,,,,,,,,,,
22/08/2020,31,,,,,,,,,,
21/08/2020,36,,,,,,,,,,
20/08/2020,40,,,,,,,,,,
19/08/2020,47,,,,,,,,,,
18/08/2020,49,,,,,,,,,,
17/08/2020,68,,,,,,,,,,
16/08/2020,63,,,,,,,,,,
15/08/2020,72,,,,,,,,,,
14/08/2020,31,,,,,,,,,,
13/08/2020,55,,,,,,,,,,
12/8/2020,49,,,,,,,,,,
11/8/2020,29,,,,,,,,,,
10/8/2020,23,,,,,,,,,,
9/8/2020,54,,,,,,,,,,
8/8/2020,40,,,,,,,,,,
7/8/2020,50,,,,,,,,,,
6/8/2020,19,,,,,,,,,,
5/8/2020,21,,,,,,,,,,
4/8/2020,16,,,,,,,,,,
3/8/2020,14,,,,,,,,,,
2/8/2020,15,,,,,,,,,,
1/8/2020,18,,,,,,,,,,
31/07/2020,9,,,,,,,,,,
30/07/2020,9,,,,,,,,,,
29/07/2020,13,,,,,,,,,,
28/07/2020,6,,,,,,,,,,
27/07/2020,1,,,,,,,,,,
26/07/2020,14,,,,,,,,,,
25/07/2020,4,,,,,,,,,,
24/07/2020,2,,,,,,,,,,
23/07/2020,1,,,,,,,,,,
22/07/2020,2,,,,,,,,,,
21/07/2020,0,,,,,,,,,,
20/07/2020,1,,,,,,,,,,
19/07/2020,0,,,,,,,,,,
18/07/2020,1,,,,,,,,,,
17/07/2020,0,,,,,,,,,,
16/07/2020,0,,,,,,,,,,
15/07/2020,0,,,,,,,,,,
14/07/2020,0,,,,,,,,,,
13/07/2020,0,,,,,,,,,,
12/7/2020,0,,,,,,,,,,
11/7/2020,0,,,,,,,,,,
10/7/2020,0,,,,,,,,,,
9/7/2020,1,,,,,,,,,,
8/7/2020,0,,,,,,,,,,
7/7/2020,1,,,,,,,,,,
6/7/2020,0,,,,,,,,,,
5/7/2020,0,,,,,,,,,,
4/7/2020,0,,,,,,,,,,
3/7/2020,1,,,,,,,,,,
2/7/2020,0,,,,,,,,,,
1/7/2020,1,,,,,,,,,,
30/06/2020,0,,,,,,,,,,
29/06/2020,0,,,,,,,,,,
28/06/2020,0,,,,,,,,,,
27/06/2020,0,,,,,,,,,,
26/06/2020,2,,,,,,,,,,
25/06/2020,3,,,,,,,,,,
24/06/2020,0,,,,,,,,,,
23/06/2020,0,,,,,,,,,,
22/06/2020,0,,,,,,,,,,
21/06/2020,1,,,,,,,,,,
20/06/2020,1,,,,,,,,,,
19/06/2020,0,,,,,,,,,,
18/06/2020,1,,,,,,,,,,
17/06/2020,6,,,,,,,,,,
16/06/2020,6,,,,,,,,,,
15/06/2020,2,,,,,,,,,,
14/06/2020,2,,,,,,,,,,
13/06/2020,1,,,,,,,,,,
12/6/2020,5,,,,,,,,,,
11/6/2020,5,,,,,,,,,,
10/6/2020,3,,,,,,,,,,
9/6/2020,2,,,,,,,,,,
8/6/2020,1,,,,,,,,,,
7/6/2020,2,,,,,,,,,,
6/6/2020,2,,,,,,,,,,
5/6/2020,3,,,,,,,,,,
4/6/2020,0,,,,,,,,,,
3/6/2020,2,,,,,,,,,,
2/6/2020,1,,,,,,,,,,
1/6/2020,1,,,,,,,,,,
31/05/2020,0,,,,,,,,,,
30/05/2020,2,,,,,,,,,,
29/05/2020,0,,,,,,,,,,
28/05/2020,4,,,,,,,,,,
27/05/2020,1,,,,,,,,,,
26/05/2020,0,,,,,,,,,,
25/05/2020,1,,,,,,,,,,
24/05/2020,1,,,,,,,,,,
23/05/2020,9,,,,,,,,,,
22/05/2020,1,,,,,,,,,,
21/05/2020,15,,,,,,,,,,
20/05/2020,15,,,,,,,,,,
19/05/2020,11,,,,,,,,,,
18/05/2020,5,,,,,,,,,,
17/05/2020,7,,,,,,,,,,
16/05/2020,14,,,,,,,,,,
15/05/2020,10,,,,,,,,,,
14/05/2020,14,,,,,,,,,,
13/05/2020,2,,,,,,,,,,
12/5/2020,3,,,,,,,,,,
11/5/2020,7,,,,,,,,,,
10/5/2020,6,,,,,,,,,,
9/5/2020,1,,,,,,,,,,
8/5/2020,3,,,,,,,,,,
7/5/2020,2,,,,,,,,,,
6/5/2020,3,,,,,,,,,,
5/5/2020,1,,,,,,,,,,
4/5/2020,3,,,,,,,,,,
3/5/2020,9,,,,,,,,,,
2/5/2020,1,,,,,,,,,,
1/5/2020,2,,,,,,,,,,
30/04/2020,2,,,,,,,,,,
29/04/2020,5,,,,,,,,,,
28/04/2020,8,,,,,,,,,,
27/04/2020,0,,,,,,,,,,
26/04/2020,2,,,,,,,,,,
25/04/2020,1,,,,,,,,,,
24/04/2020,2,,,,,,,,,,
23/04/2020,0,,,,,,,,,,
22/04/2020,1,,,,,,,,,,
21/04/2020,12,,,,,,,,,,
20/04/2020,4,,,,,,,,,,
19/04/2020,1,,,,,,,,,,
18/04/2020,4,,,,,,,,,,
17/04/2020,10,,,,,,,,,,
16/04/2020,13,,,,,,,,,,
15/04/2020,6,,,,,,,,,,
14/04/2020,9,,,,,,,,,,
13/04/2020,6,,,,,,,,,,
12/4/2020,8,,,,,,,,,,
11/4/2020,20,,,,,,,,,,
10/4/2020,13,,,,,,,,,,
9/4/2020,38,,,,,,,,,,
8/4/2020,6,,,,,,,,,,
7/4/2020,52,,,,,,,,,,
6/4/2020,14,,,,,,,,,,
5/4/2020,14,,,,,,,,,,
4/4/2020,11,,,,,,,,,,
3/4/2020,7,,,,,,,,,,
2/4/2020,7,,,,,,,,,,
1/4/2020,19,,,,,,,,,,
31/03/2020,13,,,,,,,,,,
30/03/2020,5,,,,,,,,,,
29/03/2020,2,,,,,,,,,,
28/03/2020,10,,,,,,,,,,
27/03/2020,5,,,,,,,,,,
26/03/2020,5,,,,,,,,,,
25/03/2020,15,,,,,,,,,,
24/03/2020,7,,,,,,,,,,
23/03/2020,17,,,,,,,,,,
22/03/2020,17,,,,,,,,,,
21/03/2020,9,,,,,,,,,,
20/03/2020,12,,,,,,,,,,
19/03/2020,4,,,,,,,,,,
18/03/2020,10,,,,,,,,,,
17/03/2020,8,,,,,,,,,,
16/03/2020,11,,,,,,,,,,
15/03/2020,1,,,,,,,,,,
14/03/2020,10,,,,,,,,,,
13/03/2020,1,,,,,,,,,,
12/3/2020,1,,,,,,,,,,
11/3/2020,1,,,,,,,,,,
10/3/2020,2,,,,,,,,,,
9/3/2020,0,,,,,,,,,,
8/3/2020,2,,,,,,,,,,
7/3/2020,1,,,,,,,,,,
14/12/2020,0,,,,,,,,,,
13/12/2020,0,,,,,,,,,,
12/12/2020,0,,,,,,,,,,
11/12/2020,0,,,,,,,,,,
10/12/2020,0,,,,,,,,,,
9/12/2020,0,,,,,,,,,,
8/12/2020,0,,,,,,,,,,
7/12/2020,0,,,,,,,,,,
6/12/2020,0,,,,,,,,,,
5/12/2020,0,,,,,,,,,,
4/12/2020,0,,,,,,,,,,
3/12/2020,0,,,,,,,,,,
2/12/2020,0,,,,,,,,,,
1/12/2020,0,,,,,,,,,,
30/11/2020,0,,,,,,,,,,
29/11/2020,0,,,,,,,,,,
28/11/2020,0,,,,,,,,,,
27/11/2020,0,,,,,,,,,,
26/11/2020,0,,,,,,,,,,
25/11/2020,0,,,,,,,,,,
24/11/2020,0,,,,,,,,,,
23/11/2020,0,,,,,,,,,,
22/11/2020,0,,,,,,,,,,
21/11/2020,0,,,,,,,,,,
20/11/2020,0,,,,,,,,,,
19/11/2020,0,,,,,,,,,,
18/11/2020,3,,,,,,,,,,
17/11/2020,0,,,,,,,,,,
16/11/2020,0,,,,,,,,,,
15/11/2020,0,,,,,,,,,,
14/11/2020,0,,,,,,,,,,
13/11/2020,0,,,,,,,,,,
12/11/2020,0,,,,,,,,,,
11/11/2020,0,,,,,,,,,,
10/11/2020,0,,,,,,,,,,
9/11/2020,0,,,,,,,,,,
8/11/2020,0,,,,,,,,,,
7/11/2020,0,,,,,,,,,,
6/11/2020,0,,,,,,,,,,
5/11/2020,0,,,,,,,,,,
4/11/2020,0,,,,,,,,,,
3/11/2020,0,,,,,,,,,,
2/11/2020,0,,,,,,,,,,
1/11/2020,0,,,,,,,,,,
31/10/2020,0,,,,,,,,,,
30/10/2020,0,,,,,,,,,,
29/10/2020,1,,,,,,,,,,
14/12/2020,0,,,,,,,,,,
13/12/2020,512,,,,,,,,,,
12/12/2020,0,,,,,,,,,,
11/12/2020,392,,,,,,,,,,
10/12/2020,197,,,,,,,,,,
9/12/2020,163,,,,,,,,,,
8/12/2020,806,,,,,,,,,,
7/12/2020,0,,,,,,,,,,
6/12/2020,0,,,,,,,,,,
5/12/2020,0,,,,,,,,,,
4/12/2020,0,,,,,,,,,,
3/12/2020,0,,,,,,,,,,
2/12/2020,109,,,,,,,,,,
1/12/2020,52,,,,,,,,,,
30/11/2020,89,,,,,,,,,,
29/11/2020,34,,,,,,,,,,
28/11/2020,178,,,,,,,,,,
27/11/2020,53,,,,,,,,,,
26/11/2020,0,,,,,,,,,,
25/11/2020,65,,,,,,,,,,
24/11/2020,34,,,,,,,,,,
23/11/2020,0,,,,,,,,,,
22/11/2020,62,,,,,,,,,,
21/11/2020,0,,,,,,,,,,
20/11/2020,82,,,,,,,,,,
19/11/2020,0,,,,,,,,,,
18/11/2020,67,,,,,,,,,,
17/11/2020,0,,,,,,,,,,
16/11/2020,0,,,,,,,,,,
15/11/2020,0,,,,,,,,,,
14/11/2020,0,,,,,,,,,,
13/11/2020,37,,,,,,,,,,
12/11/2020,28,,,,,,,,,,
11/11/2020,0,,,,,,,,,,
10/11/2020,14,,,,,,,,,,
9/11/2020,6,,,,,,,,,,
8/11/2020,10,,,,,,,,,,
7/11/2020,27,,,,,,,,,,
6/11/2020,19,,,,,,,,,,
5/11/2020,19,,,,,,,,,,
4/11/2020,0,,,,,,,,,,
3/11/2020,8,,,,,,,,,,
2/11/2020,0,,,,,,,,,,
1/11/2020,40,,,,,,,,,,
31/10/2020,0,,,,,,,,,,
30/10/2020,0,,,,,,,,,,
29/10/2020,0,,,,,,,,,,
28/10/2020,14,,,,,,,,,,
27/10/2020,1,,,,,,,,,,
26/10/2020,0,,,,,,,,,,
25/10/2020,24,,,,,,,,,,
24/10/2020,0,,,,,,,,,,
23/10/2020,4,,,,,,,,,,
22/10/2020,13,,,,,,,,,,
21/10/2020,13,,,,,,,,,,
20/10/2020,5,,,,,,,,,,
19/10/2020,0,,,,,,,,,,
18/10/2020,18,,,,,,,,,,
17/10/2020,20,,,,,,,,,,
16/10/2020,0,,,,,,,,,,
15/10/2020,11,,,,,,,,,,
14/10/2020,4,,,,,,,,,,
13/10/2020,0,,,,,,,,,,
12/10/2020,27,,,,,,,,,,
11/10/2020,0,,,,,,,,,,
10/10/2020,0,,,,,,,,,,
9/10/2020,0,,,,,,,,,,
8/10/2020,0,,,,,,,,,,
7/10/2020,0,,,,,,,,,,
6/10/2020,3,,,,,,,,,,
5/10/2020,9,,,,,,,,,,
4/10/2020,6,,,,,,,,,,
3/10/2020,3,,,,,,,,,,
2/10/2020,14,,,,,,,,,,
1/10/2020,14,,,,,,,,,,
30/09/2020,10,,,,,,,,,,
29/09/2020,2,,,,,,,,,,
28/09/2020,5,,,,,,,,,,
27/09/2020,24,,,,,,,,,,
26/09/2020,0,,,,,,,,,,
25/09/2020,8,,,,,,,,,,
24/09/2020,41,,,,,,,,,,
23/09/2020,0,,,,,,,,,,
